,artist_name,song_title,songs_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1684,MercyMe,Happy Dance,7c1LZzDxrNCOJRe3A459S4,0.638,0.62,9,-6.681,1,0.0366,0.191,0.411,0.0945,0.353,143.714,audio_features,3oFdBAMTChekvADT8IgMNa,spotify:track:3oFdBAMTChekvADT8IgMNa,https://api.spotify.com/v1/tracks/3oFdBAMTChekvADT8IgMNa,https://api.spotify.com/v1/audio-analysis/3oFdBAMTChekvADT8IgMNa,217493,4
1685,The Psychedelic Furs,Pretty in Pink,1K1TFdBh7NrDyKiwiJEmsy,0.617,0.756,5,-5.125,0,0.0416,0.409,7.55e-05,0.0751,0.529,124.105,audio_features,0sSVTKSPiim06zGApr2NC1,spotify:track:0sSVTKSPiim06zGApr2NC1,https://api.spotify.com/v1/tracks/0sSVTKSPiim06zGApr2NC1,https://api.spotify.com/v1/audio-analysis/0sSVTKSPiim06zGApr2NC1,150713,4
1686,Soulive,Waves,56519brcLZilMPEMGyHGN7,0.64,0.624,10,-5.831,0,0.152,0.0177,0.0,0.296,0.464,86.802,audio_features,759b29QKmhaVSAuMp6AfWr,spotify:track:759b29QKmhaVSAuMp6AfWr,https://api.spotify.com/v1/tracks/759b29QKmhaVSAuMp6AfWr,https://api.spotify.com/v1/audio-analysis/759b29QKmhaVSAuMp6AfWr,229427,4
1687,Clarence Carter,Patches,5vk9PL1tTyWrQY3TqRq2Rg,0.704,0.643,3,-7.778,1,0.0244,0.49,0.00078,0.101,0.785,114.238,audio_features,3pKvYgR0FtV1D50WjrinFn,spotify:track:3pKvYgR0FtV1D50WjrinFn,https://api.spotify.com/v1/tracks/3pKvYgR0FtV1D50WjrinFn,https://api.spotify.com/v1/audio-analysis/3pKvYgR0FtV1D50WjrinFn,211853,4
1688,Adam Sandler,Chanukah Song - The,5HEf4xDUv5PjNKwwUMP4nC,0.382,0.55,0,-7.199,0,0.0518,0.463,0.0,0.131,0.392,94.904,audio_features,3X9zix6xsuRI17joCjMVnz,spotify:track:3X9zix6xsuRI17joCjMVnz,https://api.spotify.com/v1/tracks/3X9zix6xsuRI17joCjMVnz,https://api.spotify.com/v1/audio-analysis/3X9zix6xsuRI17joCjMVnz,334972,4
1689,Jaya The Cat,Good Morning,2a9sbZbWXmRJy0QLHvIu63,0.278,0.141,10,-13.719,1,0.031,0.861,0.002,0.382,0.176,101.747,audio_features,0gPX8VCqSEnYhIMHvqGUr7,spotify:track:0gPX8VCqSEnYhIMHvqGUr7,https://api.spotify.com/v1/tracks/0gPX8VCqSEnYhIMHvqGUr7,https://api.spotify.com/v1/audio-analysis/0gPX8VCqSEnYhIMHvqGUr7,150200,3
1690,Baby Bash,Light Up Light Up,2U6sE7z0YeIfLbPfciNDLO,0.289,0.929,9,-4.73,1,0.141,0.00606,4.68e-05,0.152,0.315,95.002,audio_features,6toQ8eXySALcsFn2ArP3a5,spotify:track:6toQ8eXySALcsFn2ArP3a5,https://api.spotify.com/v1/tracks/6toQ8eXySALcsFn2ArP3a5,https://api.spotify.com/v1/audio-analysis/6toQ8eXySALcsFn2ArP3a5,307828,4
1691,Seckond Chaynce,Never Let You Go,17DxU6JeEmpvjqBgLvexUa,0.373,0.492,10,-6.729,0,0.0309,0.408,1.5e-06,0.0775,0.0805,139.989,audio_features,584iFXL6Z0QxcxPwBFUg8t,spotify:track:584iFXL6Z0QxcxPwBFUg8t,https://api.spotify.com/v1/tracks/584iFXL6Z0QxcxPwBFUg8t,https://api.spotify.com/v1/audio-analysis/584iFXL6Z0QxcxPwBFUg8t,229714,4
1692,As I Lay Dying,The Darkest Nights,5URJEznfi3XiVHQCyC3sII,0.554,0.401,1,-15.7,1,0.142,0.734,0.0,0.252,0.649,91.755,audio_features,2Yx4COj98jyZ46IGyqQeCE,spotify:track:2Yx4COj98jyZ46IGyqQeCE,https://api.spotify.com/v1/tracks/2Yx4COj98jyZ46IGyqQeCE,https://api.spotify.com/v1/audio-analysis/2Yx4COj98jyZ46IGyqQeCE,176680,4
1693,Switchfoot,THE HARDEST ART,0bUkXqilY3UuRPTTVmiHkF,0.352,0.906,8,-4.493,1,0.0779,0.000222,0.0,0.181,0.78,192.118,audio_features,0D1ExGkm9m5QXklubnFZXp,spotify:track:0D1ExGkm9m5QXklubnFZXp,https://api.spotify.com/v1/tracks/0D1ExGkm9m5QXklubnFZXp,https://api.spotify.com/v1/audio-analysis/0D1ExGkm9m5QXklubnFZXp,169787,4
1694,Dispatch,Two Coins,0wsis8nb0CLqWoRvEPvwiS,0.604,0.953,9,-2.434,1,0.113,0.000481,2.36e-06,0.249,0.461,120.038,audio_features,1NWF6E214jVr9ckgxpPIXM,spotify:track:1NWF6E214jVr9ckgxpPIXM,https://api.spotify.com/v1/tracks/1NWF6E214jVr9ckgxpPIXM,https://api.spotify.com/v1/audio-analysis/1NWF6E214jVr9ckgxpPIXM,233133,4
1695,Lincoln Brewster,Live to Praise You,4i7DMV5pNesYTarrNA11zW,0.677,0.497,7,-6.329,1,0.0395,0.0777,0.0,0.104,0.24,102.001,audio_features,04pcMIy3xrbNpecnb0Ii8q,spotify:track:04pcMIy3xrbNpecnb0Ii8q,https://api.spotify.com/v1/tracks/04pcMIy3xrbNpecnb0Ii8q,https://api.spotify.com/v1/audio-analysis/04pcMIy3xrbNpecnb0Ii8q,218747,4
1696,POWERS,Sunshine,6QXAMI7XJf2n2dO4RUhOde,0.506,0.655,9,-7.21,1,0.164,0.0278,0.173,0.102,0.612,77.406,audio_features,0O2SYh5AZ0y8MAPOVC4Mxz,spotify:track:0O2SYh5AZ0y8MAPOVC4Mxz,https://api.spotify.com/v1/tracks/0O2SYh5AZ0y8MAPOVC4Mxz,https://api.spotify.com/v1/audio-analysis/0O2SYh5AZ0y8MAPOVC4Mxz,438551,4
1697,Otesla,Hip Hop,6R5WK01wmNhiZfjjnErIyO,0.819,0.479,6,-6.809,0,0.182,0.00499,0.0853,0.319,0.391,135.978,audio_features,5eug6dDFWvTOiC4m5TUHuz,spotify:track:5eug6dDFWvTOiC4m5TUHuz,https://api.spotify.com/v1/tracks/5eug6dDFWvTOiC4m5TUHuz,https://api.spotify.com/v1/audio-analysis/5eug6dDFWvTOiC4m5TUHuz,236471,4
1698,Bethel Music,Come to Me (Spontaneous),4hirhjo8hDHp47oGsOXsQO,0.267,0.436,3,-12.125,0,0.0537,0.963,0.00225,0.0802,0.214,111.355,audio_features,1pTjPvw4Bru6c23MVLlL8x,spotify:track:1pTjPvw4Bru6c23MVLlL8x,https://api.spotify.com/v1/tracks/1pTjPvw4Bru6c23MVLlL8x,https://api.spotify.com/v1/audio-analysis/1pTjPvw4Bru6c23MVLlL8x,303200,4
1699,Ocean Alley,Hallucination,2gWnikv4dYbnMEE1eaSMIf,0.875,0.602,0,-5.877,1,0.0946,0.0705,0.0,0.16,0.898,119.938,audio_features,6hRCKc2OwSZWNKnFnsVb9p,spotify:track:6hRCKc2OwSZWNKnFnsVb9p,https://api.spotify.com/v1/tracks/6hRCKc2OwSZWNKnFnsVb9p,https://api.spotify.com/v1/audio-analysis/6hRCKc2OwSZWNKnFnsVb9p,216587,4
1700,Jinsang,september rain,1XREfGfPZGBoGP6KIKy8QR,0.222,0.117,2,-17.759,0,0.0367,0.956,0.000279,0.0835,0.489,182.792,audio_features,3a0k8QiDymSbpL26twMokh,spotify:track:3a0k8QiDymSbpL26twMokh,https://api.spotify.com/v1/tracks/3a0k8QiDymSbpL26twMokh,https://api.spotify.com/v1/audio-analysis/3a0k8QiDymSbpL26twMokh,92293,4
1701,Tom Misch,Your Love,7iXVkTHMB42Mz9EtI90rzu,0.517,0.939,2,-4.929,1,0.0441,0.0482,0.000574,0.334,0.487,130.661,audio_features,6SwqPZs0XuSnyqkbnkkAjQ,spotify:track:6SwqPZs0XuSnyqkbnkkAjQ,https://api.spotify.com/v1/tracks/6SwqPZs0XuSnyqkbnkkAjQ,https://api.spotify.com/v1/audio-analysis/6SwqPZs0XuSnyqkbnkkAjQ,131600,4
1702,Emeli Sandé,My Kind Of Love,586T4NFpg34rcFG3q7y2I3,0.847,0.909,6,-3.696,0,0.0584,0.135,5.83e-06,0.216,0.868,95.013,audio_features,2sz2I6oIk9BqC4Ow7KbdGY,spotify:track:2sz2I6oIk9BqC4Ow7KbdGY,https://api.spotify.com/v1/tracks/2sz2I6oIk9BqC4Ow7KbdGY,https://api.spotify.com/v1/audio-analysis/2sz2I6oIk9BqC4Ow7KbdGY,173533,4
1703,Mint Royale,Singin' in the Rain,73GhZu2dr1h6RdpiWFJx1j,0.57,0.126,10,-17.349,1,0.218,0.948,0.0065,0.125,0.743,173.082,audio_features,78qtj2OjCOCFPXnGKzFthO,spotify:track:78qtj2OjCOCFPXnGKzFthO,https://api.spotify.com/v1/tracks/78qtj2OjCOCFPXnGKzFthO,https://api.spotify.com/v1/audio-analysis/78qtj2OjCOCFPXnGKzFthO,184693,4
1704,James Vincent McMorrow,Cavalier,4Q3m2WAmHWXJYSTvDdifXZ,0.487,0.93,0,-7.3,1,0.0632,0.00241,2.82e-05,0.0841,0.134,131.304,audio_features,5F6rwEF15hN1jnhNk2YQHn,spotify:track:5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/tracks/5F6rwEF15hN1jnhNk2YQHn,https://api.spotify.com/v1/audio-analysis/5F6rwEF15hN1jnhNk2YQHn,277587,4
1705,Upchurch,Turn up the Night,1gQf9pbGGzVkph7BUfwi6X,0.696,0.677,2,-6.895,1,0.116,0.202,0.0,0.111,0.0731,103.961,audio_features,4yGeJP63Z6gLEOZNHjkNnW,spotify:track:4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/tracks/4yGeJP63Z6gLEOZNHjkNnW,https://api.spotify.com/v1/audio-analysis/4yGeJP63Z6gLEOZNHjkNnW,207269,4
1706,Lil Wayne,Knockout,1DDsYldutVWnRrRbZc5X5B,0.515,0.818,0,-6.323,1,0.0462,0.000226,0.148,0.18,0.213,153.06,audio_features,77fpiSyauWmfvdQy2y02Bu,spotify:track:77fpiSyauWmfvdQy2y02Bu,https://api.spotify.com/v1/tracks/77fpiSyauWmfvdQy2y02Bu,https://api.spotify.com/v1/audio-analysis/77fpiSyauWmfvdQy2y02Bu,378507,4
1707,Maranatha! Music,Reckless Love,3jY4hghx5rapu3SBu5JkOV,0.732,0.467,1,-4.951,1,0.07,0.235,0.0,0.0528,0.553,120.136,audio_features,7up0X35xEtklzoK7s445xL,spotify:track:7up0X35xEtklzoK7s445xL,https://api.spotify.com/v1/tracks/7up0X35xEtklzoK7s445xL,https://api.spotify.com/v1/audio-analysis/7up0X35xEtklzoK7s445xL,195080,4
1708,Sade,Cherry Pie,3b0rbuHtD50p1gmfYeKCom,0.48,0.95,2,-4.092,1,0.159,0.0755,0.0,0.0716,0.677,173.922,audio_features,2q2TmrRhxFGE7MQLEpCk3L,spotify:track:2q2TmrRhxFGE7MQLEpCk3L,https://api.spotify.com/v1/tracks/2q2TmrRhxFGE7MQLEpCk3L,https://api.spotify.com/v1/audio-analysis/2q2TmrRhxFGE7MQLEpCk3L,181560,4
1709,Bob Marley & The Wailers,Zion Train,2Uqayp7267V5SJYOf7fLmV,0.652,0.85,8,-4.895,0,0.057,0.0125,6.89e-06,0.292,0.63,128.952,audio_features,7fDl4zv4qyjVnD3E0N1Bd7,spotify:track:7fDl4zv4qyjVnD3E0N1Bd7,https://api.spotify.com/v1/tracks/7fDl4zv4qyjVnD3E0N1Bd7,https://api.spotify.com/v1/audio-analysis/7fDl4zv4qyjVnD3E0N1Bd7,223256,4
1710,Ro James,A.D.I.D.A.S. (All Day I),2i6KDTQPyVkkT2xfq784dv,0.618,0.443,1,-14.66,1,0.0374,0.465,2.27e-06,0.133,0.759,82.497,audio_features,3jA9wIZHmiXWYAG06Dc8rp,spotify:track:3jA9wIZHmiXWYAG06Dc8rp,https://api.spotify.com/v1/tracks/3jA9wIZHmiXWYAG06Dc8rp,https://api.spotify.com/v1/audio-analysis/3jA9wIZHmiXWYAG06Dc8rp,250400,4
1711,FRENSHIP,Capsize - Stint Remix,05iXELwY3eDBBzXJvY2VAj,0.562,0.991,7,-2.654,1,0.0745,0.0373,1.14e-05,0.425,0.266,118.004,audio_features,0U2TocFjqul3sis3sE5jZl,spotify:track:0U2TocFjqul3sis3sE5jZl,https://api.spotify.com/v1/tracks/0U2TocFjqul3sis3sE5jZl,https://api.spotify.com/v1/audio-analysis/0U2TocFjqul3sis3sE5jZl,263560,4
1712,Jonathan McReynolds,Great Is The Lord (feat. Tonya Baker & Corey Barksdale),7JmuKLYYixigM6AYg86Spx,0.885,0.61,1,-6.266,1,0.225,0.194,0.0,0.278,0.822,98.974,audio_features,15ZNcgzsiiSrLQAGzl3le9,spotify:track:15ZNcgzsiiSrLQAGzl3le9,https://api.spotify.com/v1/tracks/15ZNcgzsiiSrLQAGzl3le9,https://api.spotify.com/v1/audio-analysis/15ZNcgzsiiSrLQAGzl3le9,266573,4
1713,Arin Ray,Stressin,0ldMpAK5CUzrwQyu5V4PdF,0.595,0.764,8,-6.503,1,0.0316,0.644,1.32e-05,0.178,0.915,92.612,audio_features,0rjZnZyqRc95UlV4lQNhxn,spotify:track:0rjZnZyqRc95UlV4lQNhxn,https://api.spotify.com/v1/tracks/0rjZnZyqRc95UlV4lQNhxn,https://api.spotify.com/v1/audio-analysis/0rjZnZyqRc95UlV4lQNhxn,274773,4
1714,Bifrost Arts,Psalm 126 (feat. Molly Parden),2Urw2FGFCqSaPhhH9DpAzx,0.279,0.423,0,-15.598,1,0.0398,0.609,0.968,0.184,0.61,46.31,audio_features,78oBdUBhJ0eCv8B1ONWw7c,spotify:track:78oBdUBhJ0eCv8B1ONWw7c,https://api.spotify.com/v1/tracks/78oBdUBhJ0eCv8B1ONWw7c,https://api.spotify.com/v1/audio-analysis/78oBdUBhJ0eCv8B1ONWw7c,35107,4
1715,Rick Ross,Sorry,6adehXz8vMUmXWJhEIdE6e,0.502,0.758,5,-5.035,1,0.0718,0.00824,0.0,0.102,0.423,149.738,audio_features,6bTItgrgyjcB0h2u4974Nk,spotify:track:6bTItgrgyjcB0h2u4974Nk,https://api.spotify.com/v1/tracks/6bTItgrgyjcB0h2u4974Nk,https://api.spotify.com/v1/audio-analysis/6bTItgrgyjcB0h2u4974Nk,211809,4
1716,Three Days Grace,Strange Days,0UHqQJkhlXr2QFB8o5e987,0.81,0.7,6,-8.263,1,0.0826,0.313,0.0471,0.124,0.787,93.98,audio_features,6tfuTjLipmA0KrQ7fmwUEe,spotify:track:6tfuTjLipmA0KrQ7fmwUEe,https://api.spotify.com/v1/tracks/6tfuTjLipmA0KrQ7fmwUEe,https://api.spotify.com/v1/audio-analysis/6tfuTjLipmA0KrQ7fmwUEe,245363,4
1717,Majid Jordan,A Place Like This,1jRHh8JcdUV9zTiAmyzhU9,0.443,0.833,5,-4.76,1,0.336,0.229,0.0,0.442,0.523,179.91,audio_features,7BbJw7SeLDxB9ywy6EZjA2,spotify:track:7BbJw7SeLDxB9ywy6EZjA2,https://api.spotify.com/v1/tracks/7BbJw7SeLDxB9ywy6EZjA2,https://api.spotify.com/v1/audio-analysis/7BbJw7SeLDxB9ywy6EZjA2,192179,4
1718,Louis Armstrong,That's My Desire,7FgBnbqvpWZiQakiK31Y2b,0.51,0.807,9,-4.629,1,0.325,0.0926,0.0,0.682,0.496,95.771,audio_features,5KeW2rotY0Gdsml5RPOBN8,spotify:track:5KeW2rotY0Gdsml5RPOBN8,https://api.spotify.com/v1/tracks/5KeW2rotY0Gdsml5RPOBN8,https://api.spotify.com/v1/audio-analysis/5KeW2rotY0Gdsml5RPOBN8,254666,4
1719,The Antlers,Bear,436553ROl3wNN13rZobMiL,0.171,0.238,0,-14.916,1,0.0358,0.968,0.928,0.115,0.0987,105.304,audio_features,7oBqZ8mGeo1jdvUF5nIN1P,spotify:track:7oBqZ8mGeo1jdvUF5nIN1P,https://api.spotify.com/v1/tracks/7oBqZ8mGeo1jdvUF5nIN1P,https://api.spotify.com/v1/audio-analysis/7oBqZ8mGeo1jdvUF5nIN1P,222560,4
1720,Drake,Unforgettable,5LZ0ZCRXrklIpnzn4Tcyde,0.777,0.478,1,-6.356,1,0.0501,0.315,0.0,0.0979,0.14,100.034,audio_features,1L2L1Tu1ngxvJ1k6R7nad6,spotify:track:1L2L1Tu1ngxvJ1k6R7nad6,https://api.spotify.com/v1/tracks/1L2L1Tu1ngxvJ1k6R7nad6,https://api.spotify.com/v1/audio-analysis/1L2L1Tu1ngxvJ1k6R7nad6,214256,4
1721,Bob Dylan,It Ain't Me Babe,5nbNWAfT1S6V1vqj3snHxS,0.688,0.294,0,-13.985,1,0.0309,0.357,0.000244,0.0999,0.709,121.76,audio_features,2u8DFrCzgVuviSHB6RCEIO,spotify:track:2u8DFrCzgVuviSHB6RCEIO,https://api.spotify.com/v1/tracks/2u8DFrCzgVuviSHB6RCEIO,https://api.spotify.com/v1/audio-analysis/2u8DFrCzgVuviSHB6RCEIO,196893,4
1722,Buckcherry,Lit Up,1OBMSzh2ocRqK2gUFaMBSM,0.694,0.714,0,-7.3,1,0.0303,0.212,0.000155,0.191,0.727,117.977,audio_features,7a2NUtKR5wLMmu7tayiLp1,spotify:track:7a2NUtKR5wLMmu7tayiLp1,https://api.spotify.com/v1/tracks/7a2NUtKR5wLMmu7tayiLp1,https://api.spotify.com/v1/audio-analysis/7a2NUtKR5wLMmu7tayiLp1,210067,4
1723,Duñe,Leos,13jUGH1n7Zl5QC8gqLSMVN,0.553,0.677,9,-9.189,1,0.0586,0.614,0.0,0.11,0.527,159.999,audio_features,3N0cHM3qiMhavcnjg0va07,spotify:track:3N0cHM3qiMhavcnjg0va07,https://api.spotify.com/v1/tracks/3N0cHM3qiMhavcnjg0va07,https://api.spotify.com/v1/audio-analysis/3N0cHM3qiMhavcnjg0va07,225222,4
1724,Coheed and Cambria,Night-Time Walkers,2EDoHtTTcxWNsZhBCBe526,0.741,0.841,1,-5.716,1,0.0427,0.231,0.00354,0.0905,0.901,122.915,audio_features,18oZPN7CiIBIUymVQeGtDX,spotify:track:18oZPN7CiIBIUymVQeGtDX,https://api.spotify.com/v1/tracks/18oZPN7CiIBIUymVQeGtDX,https://api.spotify.com/v1/audio-analysis/18oZPN7CiIBIUymVQeGtDX,268600,4
1725,Boney James,Grazin' in the Grass,3TT2tHiIO3aOBp1HFTCze0,0.469,0.928,4,-5.266,0,0.0559,0.0103,0.0103,0.996,0.517,125.05,audio_features,4KtHxcTlIXEKinToSNzPPO,spotify:track:4KtHxcTlIXEKinToSNzPPO,https://api.spotify.com/v1/tracks/4KtHxcTlIXEKinToSNzPPO,https://api.spotify.com/v1/audio-analysis/4KtHxcTlIXEKinToSNzPPO,355293,4
1726,Nosequien y los Nosecuantos,Sinfonía de Amor,2Nx2x5pfcHKqXHyokvJjUg,0.714,0.47,0,-8.909,1,0.037,0.0352,4.67e-05,0.085,0.28,102.987,audio_features,1eSyxyylbsQER7NykebQSS,spotify:track:1eSyxyylbsQER7NykebQSS,https://api.spotify.com/v1/tracks/1eSyxyylbsQER7NykebQSS,https://api.spotify.com/v1/audio-analysis/1eSyxyylbsQER7NykebQSS,239514,4
1727,slenderbodies,homestead,0ei1p9fo1iwtmAGh11BYI3,0.574,0.668,4,-6.997,0,0.111,0.236,0.00011,0.698,0.75,138.634,audio_features,6l029Gw35f6XLKUw2ojk7L,spotify:track:6l029Gw35f6XLKUw2ojk7L,https://api.spotify.com/v1/tracks/6l029Gw35f6XLKUw2ojk7L,https://api.spotify.com/v1/audio-analysis/6l029Gw35f6XLKUw2ojk7L,253520,4
1728,Raveena,Temptation,0ulct3cASnhGvaGhFIuIyZ,0.492,0.899,9,-4.366,1,0.0467,0.0126,5.37e-06,0.825,0.452,88.025,audio_features,6v0yU80oIsWM4jv848JWgE,spotify:track:6v0yU80oIsWM4jv848JWgE,https://api.spotify.com/v1/tracks/6v0yU80oIsWM4jv848JWgE,https://api.spotify.com/v1/audio-analysis/6v0yU80oIsWM4jv848JWgE,232476,4
1729,Animal Collective,Kinda Bonkers,3YFR98QWOHyiryblV7K2Pw,0.727,0.943,1,-1.608,1,0.194,0.00275,0.0,0.106,0.548,100.079,audio_features,54asvG1Uo6VpmzAVzJAEHQ,spotify:track:54asvG1Uo6VpmzAVzJAEHQ,https://api.spotify.com/v1/tracks/54asvG1Uo6VpmzAVzJAEHQ,https://api.spotify.com/v1/audio-analysis/54asvG1Uo6VpmzAVzJAEHQ,183600,4
1730,Yo Gotti,Save It for Me,06zGABieonkb95GQTBb7Mz,0.742,0.523,8,-5.881,0,0.0522,0.467,0.0493,0.147,0.284,85.005,audio_features,7wV3j5EbqUSagPJhZTqaMk,spotify:track:7wV3j5EbqUSagPJhZTqaMk,https://api.spotify.com/v1/tracks/7wV3j5EbqUSagPJhZTqaMk,https://api.spotify.com/v1/audio-analysis/7wV3j5EbqUSagPJhZTqaMk,322889,4
1731,Tori Kelly,Masterpiece,51NdKunwa6yv4gjRQ3ccv3,0.645,0.325,0,-8.836,1,0.0339,0.143,0.0,0.0852,0.0773,89.975,audio_features,75iLEB3gMydLShhRuM4kgR,spotify:track:75iLEB3gMydLShhRuM4kgR,https://api.spotify.com/v1/tracks/75iLEB3gMydLShhRuM4kgR,https://api.spotify.com/v1/audio-analysis/75iLEB3gMydLShhRuM4kgR,273333,4
1732,Todd Snider,Beer Run (Extended) - Live,1pflhbn3DtPKmecZRd1aPT,0.499,0.973,6,-6.139,1,0.147,0.00986,0.0,0.865,0.448,170.108,audio_features,13guv6JxFZ04Gok9YRVu5O,spotify:track:13guv6JxFZ04Gok9YRVu5O,https://api.spotify.com/v1/tracks/13guv6JxFZ04Gok9YRVu5O,https://api.spotify.com/v1/audio-analysis/13guv6JxFZ04Gok9YRVu5O,229404,4
1733,Mars Today,Summatime Fine,1VHj9JlZZ4uUsDwBi9ENvb,0.578,0.825,6,-4.923,1,0.0373,0.00159,0.000256,0.189,0.631,135.064,audio_features,1WQFJRfWvVNs8T7jl4QxW7,spotify:track:1WQFJRfWvVNs8T7jl4QxW7,https://api.spotify.com/v1/tracks/1WQFJRfWvVNs8T7jl4QxW7,https://api.spotify.com/v1/audio-analysis/1WQFJRfWvVNs8T7jl4QxW7,176267,4
1734,Trey Songz,Foreign,0tyYpW6eJ2q7Dtfyc3v7rO,0.509,0.91,0,-1.741,1,0.0682,0.137,1.61e-06,0.0487,0.273,99.995,audio_features,0LZBxJOLsPyaJlWNEnIpmO,spotify:track:0LZBxJOLsPyaJlWNEnIpmO,https://api.spotify.com/v1/tracks/0LZBxJOLsPyaJlWNEnIpmO,https://api.spotify.com/v1/audio-analysis/0LZBxJOLsPyaJlWNEnIpmO,225600,4
1735,Ron Jarzombek,Frenetically Inconsistent Velocities Entwined,3in25oVyJTXmkYF7XjWqfl,0.508,0.295,4,-7.951,1,0.0414,0.952,0.0,0.385,0.219,118.64,audio_features,4MZbJWcxlNBHA2YLgkstuZ,spotify:track:4MZbJWcxlNBHA2YLgkstuZ,https://api.spotify.com/v1/tracks/4MZbJWcxlNBHA2YLgkstuZ,https://api.spotify.com/v1/audio-analysis/4MZbJWcxlNBHA2YLgkstuZ,352160,3
1736,Pepper,Wait,0TQAfWDAPUc61wWBObjc3a,0.592,0.499,5,-7.806,1,0.277,0.174,0.0,0.122,0.863,125.824,audio_features,0Zze3tFRSNwL6KllmYjLgZ,spotify:track:0Zze3tFRSNwL6KllmYjLgZ,https://api.spotify.com/v1/tracks/0Zze3tFRSNwL6KllmYjLgZ,https://api.spotify.com/v1/audio-analysis/0Zze3tFRSNwL6KllmYjLgZ,244416,4
1737,Kelela,Frontline,6b3KUNSmJL1qIfi1hF1G6Y,0.819,0.702,11,-6.129,0,0.251,0.00463,0.000207,0.101,0.573,95.094,audio_features,41onDks2UPbyjer5fMeUWf,spotify:track:41onDks2UPbyjer5fMeUWf,https://api.spotify.com/v1/tracks/41onDks2UPbyjer5fMeUWf,https://api.spotify.com/v1/audio-analysis/41onDks2UPbyjer5fMeUWf,178613,4
1738,DeJ Loaf,Hold This,58m1hL3BPSTWWjzwdQLKdm,0.819,0.807,5,-7.306,0,0.205,0.165,0.0,0.0996,0.552,103.457,audio_features,28qOaxq9XjJIssbtpET5Xo,spotify:track:28qOaxq9XjJIssbtpET5Xo,https://api.spotify.com/v1/tracks/28qOaxq9XjJIssbtpET5Xo,https://api.spotify.com/v1/audio-analysis/28qOaxq9XjJIssbtpET5Xo,211591,4
1739,Hillsong UNITED,When I Lost My Heart To You (Hallelujah) - Live,0siUNbTn5egAfr0semA6YH,0.418,0.445,10,-8.69,0,0.0301,0.798,0.0,0.107,0.666,95.974,audio_features,4aWWhnZ3izYAfmmCSOkqlM,spotify:track:4aWWhnZ3izYAfmmCSOkqlM,https://api.spotify.com/v1/tracks/4aWWhnZ3izYAfmmCSOkqlM,https://api.spotify.com/v1/audio-analysis/4aWWhnZ3izYAfmmCSOkqlM,178840,4
1740,NEIL FRANCES,Music Sounds Better With You,1vMGIZbIkpaLSagdF2ygcV,0.68,0.646,4,-5.513,0,0.0969,0.0292,3.47e-05,0.109,0.184,112.016,audio_features,0KbPGoZfbrbsqncQcW9IQy,spotify:track:0KbPGoZfbrbsqncQcW9IQy,https://api.spotify.com/v1/tracks/0KbPGoZfbrbsqncQcW9IQy,https://api.spotify.com/v1/audio-analysis/0KbPGoZfbrbsqncQcW9IQy,266250,4
1741,Jonathan McReynolds,Cycles (feat. DOE),45paZz7nZelWkwGlZcuiEX,0.37,0.663,6,-5.665,0,0.065,0.107,0.00475,0.0749,0.568,180.811,audio_features,3uMquzWFrihQnEWcsJaFWP,spotify:track:3uMquzWFrihQnEWcsJaFWP,https://api.spotify.com/v1/tracks/3uMquzWFrihQnEWcsJaFWP,https://api.spotify.com/v1/audio-analysis/3uMquzWFrihQnEWcsJaFWP,234843,4
1742,Caught A Ghost,No Sugar In My Coffee,2sgliG5TcHwAiWQn8ecT71,0.642,0.86,2,-4.888,1,0.0561,0.000608,0.0,0.306,0.625,120.059,audio_features,1591zSWxS0xqHniiIDowDQ,spotify:track:1591zSWxS0xqHniiIDowDQ,https://api.spotify.com/v1/tracks/1591zSWxS0xqHniiIDowDQ,https://api.spotify.com/v1/audio-analysis/1591zSWxS0xqHniiIDowDQ,246131,4
1743,John Murphy,Automatic,4tJzs0b8TAVGnTWIUTCDDY,0.662,0.614,10,-4.753,1,0.0632,0.805,0.0,0.0993,0.471,111.191,audio_features,2gFCfaeDRrIVisFPJ4CdNW,spotify:track:2gFCfaeDRrIVisFPJ4CdNW,https://api.spotify.com/v1/tracks/2gFCfaeDRrIVisFPJ4CdNW,https://api.spotify.com/v1/audio-analysis/2gFCfaeDRrIVisFPJ4CdNW,265819,4
1744,Alfred Hill,Lullaby,43stxVb7oPFTC9XFAiAhs7,0.537,0.741,0,-5.595,1,0.0532,0.0442,7.45e-05,0.0943,0.341,90.923,audio_features,286avT1hvl1uDHyJnvirxb,spotify:track:286avT1hvl1uDHyJnvirxb,https://api.spotify.com/v1/tracks/286avT1hvl1uDHyJnvirxb,https://api.spotify.com/v1/audio-analysis/286avT1hvl1uDHyJnvirxb,233787,4
1745,Volbeat,Lonesome Rider,3NYIzP0R103f8s95OIxWpZ,0.543,0.878,1,-10.744,1,0.0561,0.00142,0.731,0.137,0.438,84.216,audio_features,6JQVN9gi04NCK1tiz0aQA1,spotify:track:6JQVN9gi04NCK1tiz0aQA1,https://api.spotify.com/v1/tracks/6JQVN9gi04NCK1tiz0aQA1,https://api.spotify.com/v1/audio-analysis/6JQVN9gi04NCK1tiz0aQA1,234227,4
